  Time Pressure
 (hr) (psia)
  150.0142640387322 1444.726517100555
  150.0160045146904 1451.880305510187
  150.0179573608348 1459.869099291044
  150.0201484902472 1468.798921544961
  150.0226069778837 1478.762103611771
  150.0253654463815 1489.886666291453
  150.0284604989417 1502.284802208409
  150.0319332050312 1516.109427394701
  150.03582964535 1531.495633825913
  150.0402015232938 1548.623532306243
  150.0451068510267 1567.653899167448
  150.0506107192674 1588.79501282392
  150.0567861610035 1612.235336227827
  150.0637151205949 1638.20986159263
  150.0714895411255 1666.935125670903
  150.0802125844324 1698.667377762377
  150.0900000000004 1733.648761038312
  150.1009816608877 1772.14518609013
  150.113303287062 1814.417326342842
  150.1271283790167 1860.720326579528
  150.1426403873222 1911.319358998356
  150.1600451469043 1966.426537267868
  150.1795736083481 2026.287643106809
  150.2014849024722 2091.025120792758
  150.226069778837 2160.82850895743
  150.2536544638151 2235.669350127536
  150.2846049894166 2315.628906388724
  150.3193320503118 2400.457480557576
  150.3582964534999 2490.061992171153
  150.4020152329378 2583.907841487919
  150.4510685102667 2681.656293765786
  150.5061071926738 2782.459884357063
  150.5678616100349 2885.678936785354
  150.6371512059488 2990.198322875924
  150.7148954112553 3095.072656757839
  150.8021258443243 3199.06476247829
  150.9000000000044 3301.006195857084
  151.0098166088767 3399.771773704852
  151.1330328706203 3494.153863160035
  151.2712837901667 3583.392166671002
  151.4264038732219 3666.487887908615
  151.6004514690428 3743.210729315489
  151.7957360834807 3812.993037494711
  152.0148490247213 3876.130276102966
  152.2606977883696 3932.58260798292
  152.5365446381504 3983.00147244577
  152.8460498941654 4027.801576482227
  153.1933205031177 4067.745948004196
  153.5829645349989 4103.505327951667
  154.0201523293783 4135.749771891702
  154.5106851026674 4165.184035297452
  155.0610719267378 4192.285879122481
  155.6786161003494 4217.638287616054
  156.3715120594883 4241.526586542762
  157.1489541125533 4264.353696709777
  158.0212584432427 4286.264477284619
  159.0000000000438 4307.498073865613
  160.0981660887668 4328.117372078611
  161.3303287062026 4348.246080687862
  162.7128379016667 4367.907090165601
  164.2640387322194 4387.15617516943
  166.0045146904282 4405.998914212288
  167.9573608348073 4424.45608507158
  170.1484902472131 4442.525453692379
  172.6069778836962 4460.210942920792
  175.3654463815035 4477.505569046152
  178.4604989416539 4494.404771001063
  181.9332050311771 4510.897718610318
  185.8296453499891 4526.974896344461
  190.2015232937823 4542.622325453636
  195.106851026674 4557.827335365439
  200.6107192673777 4572.57389272808
  206.7861610034937 4586.847668108228
  213.7151205948824 4600.632238858688
  221.4895411255331 4613.913442626339
  230.2125844324273 4626.676204620184
  240.0000000004377 4638.908395513901
  250.0000000004378 4649.627601691955
  260.0000000004378 4658.927699137014
  270.0000000004378 4667.085254543999
  280.0000000004378 4674.307418765303
  290.0000000004378 4680.752487173694
  300.0000000004378 4686.543651524372
  310.0000000004378 4691.778841005315
  320.0000000004378 4696.536939451877
  330.0000000004378 4700.881948188395
  340.0000000004378 4704.866809100537
  350.0000000004378 4708.535595341511
  360 4711.925423348092

